Texttime,Time,Wind offshore MWh,Wind onshore MWh,Photovoltaics MWh,Actual grid load consumption MWh,Residual load MWh,Price comparison DA
07-04-25 17:00,07-04-25 17:00,237,"1,502.25","5,188.25","15,026.50","8,114.00",102.43
07-04-25 17:15,07-04-25 17:15,234,"1,494.25","4,557.50","15,008.25","8,749.50",102.43
07-04-25 17:30,07-04-25 17:30,231.25,"1,485.75","3,905.50","15,134.00","9,550.00",102.43
07-04-25 17:45,07-04-25 17:45,227.25,"1,477.00","3,249.75","15,255.75","10,350.25",102.43
07-04-25 18:00,07-04-25 18:00,224.75,"1,466.50","2,614.50","15,359.25","11,111.75",127.6
07-04-25 18:15,07-04-25 18:15,221,"1,445.00","2,016.75","15,364.25","11,739.25",127.6
07-04-25 18:30,07-04-25 18:30,218,"1,424.25","1,470.00","15,488.25","12,432.00",127.6
07-04-25 18:45,07-04-25 18:45,214.25,"1,404.25",995.5,"15,532.00","12,966.50",127.6
07-04-25 19:00,07-04-25 19:00,210.25,"1,391.00",630.75,"15,482.50","13,291.00",168.45
07-04-25 19:15,07-04-25 19:15,209.75,"1,419.25",376.5,"15,519.75","13,552.00",168.45
07-04-25 19:30,07-04-25 19:30,208.5,"1,447.25",197.25,"15,445.00","13,626.50",168.45
07-04-25 19:45,07-04-25 19:45,208,"1,476.75",74.75,"15,438.50","13,719.75",168.45
07-04-25 20:00,07-04-25 20:00,206.75,"1,508.75",11.75,"15,274.25","13,595.25",165.05
07-04-25 20:15,07-04-25 20:15,203.75,"1,541.25",2.25,"15,090.50","13,402.25",165.05
07-04-25 20:30,07-04-25 20:30,200.75,"1,574.50",0,"14,967.50","13,263.25",165.05
07-04-25 20:45,07-04-25 20:45,198.25,"1,608.00",0,"14,803.75","13,081.50",165.05
07-04-25 21:00,07-04-25 21:00,195.5,"1,639.50",0,"14,565.50","12,827.00",138.2
07-04-25 21:15,07-04-25 21:15,189.75,"1,652.50",0,"14,390.00","12,650.75",138.2
07-04-25 21:30,07-04-25 21:30,184,"1,654.50",0,"14,129.75","12,401.00",138.2
07-04-25 21:45,07-04-25 21:45,177,"1,647.25",0,"13,922.25","12,211.50",138.2
07-04-25 22:00,07-04-25 22:00,170.75,"1,628.75",0,"13,715.25","12,028.00",121.02
07-04-25 22:15,07-04-25 22:15,161.25,"1,612.50",0,"13,545.75","11,889.75",121.02
07-04-25 22:30,07-04-25 22:30,150.25,"1,596.00",0,"13,270.75","11,646.25",121.02
07-04-25 22:45,07-04-25 22:45,138.75,"1,567.50",0,"13,046.50","11,460.50",121.02
07-04-25 23:00,07-04-25 23:00,128.5,"1,536.00",0,"12,774.75","11,232.00",105.21
07-04-25 23:15,07-04-25 23:15,117.5,"1,500.50",0,"12,546.00","11,056.75",105.21
07-04-25 23:30,07-04-25 23:30,106.25,"1,464.50",0,"12,334.75","10,899.50",105.21
07-04-25 23:45,07-04-25 23:45,97,"1,427.75",0,"12,172.25","10,790.75",105.21
08-04-25 0:00,08-04-25 0:00,73.25,"1,545.25",0,"12,164.50","10,704.50",94.93
08-04-25 0:15,08-04-25 0:15,62.75,"1,542.50",0,"12,035.00","10,619.25",94.93
08-04-25 0:30,08-04-25 0:30,54.5,"1,426.00",0,"11,933.75","10,561.75",94.93
08-04-25 0:45,08-04-25 0:45,42.75,"1,377.00",0,"11,872.50","10,542.25",94.93
08-04-25 1:00,08-04-25 1:00,32.25,"1,300.75",0,"11,696.50","10,412.50",87.83
08-04-25 1:15,08-04-25 1:15,28.5,"1,235.25",0,"11,675.50","10,439.50",87.83
08-04-25 1:30,08-04-25 1:30,23.5,"1,177.25",0,"11,597.50","10,408.75",87.83
08-04-25 1:45,08-04-25 1:45,21.25,"1,123.25",0,"11,575.00","10,430.00",87.83
08-04-25 2:00,08-04-25 2:00,19.5,"1,069.75",0,"11,548.00","10,443.00",89.06
08-04-25 2:15,08-04-25 2:15,18.75,"1,021.25",0,"11,530.50","10,459.50",89.06
08-04-25 2:30,08-04-25 2:30,18.5,988.75,0,"11,530.25","10,494.25",89.06
08-04-25 2:45,08-04-25 2:45,17,955.5,0,"11,523.75","10,521.50",89.06
08-04-25 3:00,08-04-25 3:00,16.75,960.25,0,"11,568.50","10,599.25",89.9
08-04-25 3:15,08-04-25 3:15,15,917,0,"11,620.50","10,683.75",89.9
08-04-25 3:30,08-04-25 3:30,14,888.75,0,"11,629.50","10,725.25",89.9
08-04-25 3:45,08-04-25 3:45,12.5,866.25,0,"11,650.50","10,776.50",89.9
08-04-25 4:00,08-04-25 4:00,11.5,842,0,"11,744.50","10,898.50",91.62
08-04-25 4:15,08-04-25 4:15,10.25,806,0,"11,843.75","11,017.00",91.62
08-04-25 4:30,08-04-25 4:30,10,778,0,"11,997.50","11,189.25",91.62
08-04-25 4:45,08-04-25 4:45,10,756.5,0,"12,140.25","11,349.75",91.62
08-04-25 5:00,08-04-25 5:00,10.5,746.5,0,"12,390.00","11,617.25",105.73
08-04-25 5:15,08-04-25 5:15,9.75,743.25,0,"12,582.00","11,821.75",105.73
08-04-25 5:30,08-04-25 5:30,10.25,737.25,0,"12,802.25","12,054.25",105.73
08-04-25 5:45,08-04-25 5:45,8.75,736.5,0,"13,151.25","12,415.00",105.73
08-04-25 6:00,08-04-25 6:00,9.25,723.5,0,"13,691.75","12,967.00",142.97
08-04-25 6:15,08-04-25 6:15,8.5,719.5,0.5,"14,145.25","13,429.75",142.97
08-04-25 6:30,08-04-25 6:30,7,703,18,"14,480.75","13,749.75",142.97
08-04-25 6:45,08-04-25 6:45,6.5,693.75,79,"14,798.25","14,004.75",142.97
08-04-25 7:00,08-04-25 7:00,6,685,262,"15,214.00","14,257.00",180.55
08-04-25 7:15,08-04-25 7:15,5.75,671,563.75,"15,514.50","14,286.50",180.55
08-04-25 7:30,08-04-25 7:30,5.25,648.5,965,"15,750.25","14,145.50",180.55
08-04-25 7:45,08-04-25 7:45,5,623.75,"1,463.75","15,918.00","13,846.50",180.55
08-04-25 8:00,08-04-25 8:00,5,581.75,"2,037.75","16,117.75","13,521.75",136.77
08-04-25 8:15,08-04-25 8:15,4.5,530.5,"2,686.25","16,246.25","13,070.75",136.77
08-04-25 8:30,08-04-25 8:30,4.25,480.75,"3,395.00","16,309.75","12,502.25",136.77
08-04-25 8:45,08-04-25 8:45,3.75,432.5,"4,126.25","16,366.50","11,897.25",136.77
08-04-25 9:00,08-04-25 9:00,2.25,365.75,"4,822.75","16,353.00","11,214.25",91.3
08-04-25 9:15,08-04-25 9:15,2.25,334.75,"5,518.50","16,385.50","10,587.75",91.3
08-04-25 9:30,08-04-25 9:30,2,303,"6,177.25","16,404.75","9,980.25",91.3
08-04-25 9:45,08-04-25 9:45,2,276.25,"6,798.00","16,422.50","9,416.25",91.3
08-04-25 10:00,08-04-25 10:00,2,252,"7,372.00","16,355.00","8,813.50",76.47
08-04-25 10:15,08-04-25 10:15,1.75,257.5,"7,909.25","16,417.00","8,353.50",76.47
08-04-25 10:30,08-04-25 10:30,1.75,262.75,"8,399.00","16,495.25","7,980.00",76.47
08-04-25 10:45,08-04-25 10:45,1.75,268.25,"8,844.50","16,488.00","7,580.75",76.47
08-04-25 11:00,08-04-25 11:00,1.75,275.25,"9,244.50","16,492.50","7,246.50",61.09
08-04-25 11:15,08-04-25 11:15,1.5,282,"9,596.75","16,523.75","6,981.25",61.09
08-04-25 11:30,08-04-25 11:30,1.25,289.5,"9,884.75","16,581.25","6,807.00",61.09
08-04-25 11:45,08-04-25 11:45,1,297.5,"10,106.50","16,578.00","6,638.25",61.09
08-04-25 12:00,08-04-25 12:00,1,304.75,"10,268.25","16,473.00","6,431.25",19.57
08-04-25 12:15,08-04-25 12:15,1,305.75,"10,367.75","16,382.00","6,292.00",19.57
08-04-25 12:30,08-04-25 12:30,1.25,306.25,"10,407.00","16,325.00","6,218.75",19.57
08-04-25 12:45,08-04-25 12:45,1.25,305.75,"10,384.00","16,262.50","6,172.00",19.57
08-04-25 13:00,08-04-25 13:00,1.5,302.25,"10,309.00","16,177.75","6,141.25",16.83
08-04-25 13:15,08-04-25 13:15,1.5,296.75,"10,196.00","16,090.75","6,146.50",16.83
08-04-25 13:30,08-04-25 13:30,1.75,291.25,"10,064.50","15,963.25","6,134.00",16.83
08-04-25 13:45,08-04-25 13:45,2,284.75,"9,905.25","15,871.50","6,189.00",16.83
08-04-25 14:00,08-04-25 14:00,2.75,276,"9,616.00","15,818.50","6,314.75",28.59
08-04-25 14:15,08-04-25 14:15,3.75,274.75,"9,395.50","15,732.00","6,435.75",28.59
08-04-25 14:30,08-04-25 14:30,4.25,273.25,"9,159.50","15,653.00","6,591.25",28.59
08-04-25 14:45,08-04-25 14:45,4.75,272.75,"8,906.00","15,519.50","6,718.00",28.59
08-04-25 15:00,08-04-25 15:00,5.75,273.75,"8,621.25","15,495.75","6,978.50",57.47
08-04-25 15:15,08-04-25 15:15,6.5,275,"8,302.25","15,444.00","7,236.00",57.47
08-04-25 15:30,08-04-25 15:30,7.5,276.5,"7,955.00","15,381.25","7,505.00",57.47
08-04-25 15:45,08-04-25 15:45,7.75,280,"7,580.50","15,283.25","7,762.00",57.47
08-04-25 16:00,08-04-25 16:00,9.25,284.75,"7,169.50","15,249.75","8,115.75",73.33
08-04-25 16:15,08-04-25 16:15,10.75,294.5,"6,718.00","15,234.75","8,520.75",73.33
08-04-25 16:30,08-04-25 16:30,11.75,304.25,"6,227.00","15,171.25","8,911.25",73.33
08-04-25 16:45,08-04-25 16:45,13,313.25,"5,694.25","15,150.25","9,377.00",73.33
08-04-25 17:00,08-04-25 17:00,14,323.25,"5,117.50","15,214.25","9,966.00",90.34
08-04-25 17:15,08-04-25 17:15,16.25,335.75,"4,497.00","15,177.50","10,491.75",90.34
08-04-25 17:30,08-04-25 17:30,17.75,347.75,"3,853.25","15,128.75","11,028.25",90.34
08-04-25 17:45,08-04-25 17:45,19,360.75,"3,212.75","15,130.75","11,612.50",90.34
08-04-25 18:00,08-04-25 18:00,20.75,374.75,"2,596.00","15,211.75","12,253.75",118.26
08-04-25 18:15,08-04-25 18:15,23.5,402.75,"2,018.00","15,286.25","12,840.00",118.26
08-04-25 18:30,08-04-25 18:30,25.75,429.25,"1,488.50","15,322.00","13,346.50",118.26
08-04-25 18:45,08-04-25 18:45,28,457.75,"1,028.75","15,360.00","13,789.25",118.26
08-04-25 19:00,08-04-25 19:00,30.75,489,669.75,"15,414.00","14,151.50",180.4
08-04-25 19:15,08-04-25 19:15,31.75,555.5,410,"15,404.75","14,320.75",180.4
08-04-25 19:30,08-04-25 19:30,34.5,621,217.25,"15,428.75","14,459.50",180.4
08-04-25 19:45,08-04-25 19:45,35,678.75,82,"15,388.25","14,485.75",180.4
08-04-25 20:00,08-04-25 20:00,37,733.25,13,"15,277.50","14,383.75",171.31
08-04-25 20:15,08-04-25 20:15,38.25,783.5,1.75,"15,157.00","14,226.75",171.31
08-04-25 20:30,08-04-25 20:30,39.25,833,0,"15,026.75","14,051.50",171.31
08-04-25 20:45,08-04-25 20:45,41.75,882,0,"14,894.00","13,872.75",171.31
08-04-25 21:00,08-04-25 21:00,43.25,925,0,"14,727.50","13,668.00",140
08-04-25 21:15,08-04-25 21:15,43.75,953.5,0,"14,541.75","13,458.25",140
08-04-25 21:30,08-04-25 21:30,45.25,979.75,0,"14,297.50","13,191.50",140
08-04-25 21:45,08-04-25 21:45,46,"1,000.75",0,"14,102.75","12,980.50",140
08-04-25 22:00,08-04-25 22:00,49.25,"1,014.25",0,"13,959.00","12,822.50",120.47
08-04-25 22:15,08-04-25 22:15,50.25,"1,024.75",0,"13,719.25","12,568.75",120.47
08-04-25 22:30,08-04-25 22:30,51,"1,035.25",0,"13,490.75","12,326.00",120.47
08-04-25 22:45,08-04-25 22:45,53,"1,037.00",0,"13,230.00","12,060.25",120.47
08-04-25 23:00,08-04-25 23:00,54.5,"1,035.25",0,"13,008.75","11,840.25",105.12
08-04-25 23:15,08-04-25 23:15,55,"1,024.25",0,"12,792.25","11,637.75",105.12
08-04-25 23:30,08-04-25 23:30,55.75,"1,012.50",0,"12,554.00","11,415.75",105.12
08-04-25 23:45,08-04-25 23:45,57,"1,000.75",0,"12,370.25","11,249.25",105.12
09-04-25 0:00,09-04-25 0:00,92.25,"1,109.75",0,"11,858.75","10,785.00",104.99
09-04-25 0:15,09-04-25 0:15,98.5,"1,121.50",0,"11,697.50","10,646.50",104.99
09-04-25 0:30,09-04-25 0:30,105.5,"1,075.00",0,"11,469.00","10,440.50",104.99
09-04-25 0:45,09-04-25 0:45,109,"1,047.50",0,"11,539.75","10,534.25",104.99
09-04-25 1:00,09-04-25 1:00,111.75,"1,031.25",0,"11,583.75","10,598.50",95.99
09-04-25 1:15,09-04-25 1:15,118,"1,010.50",0,"11,406.50","10,434.75",95.99
09-04-25 1:30,09-04-25 1:30,127.5,981.75,0,"11,382.25","10,423.75",95.99
09-04-25 1:45,09-04-25 1:45,126.5,965.75,0,"11,346.00","10,395.25",95.99
09-04-25 2:00,09-04-25 2:00,129.5,938.5,0,"11,308.75","10,360.50",94.67
09-04-25 2:15,09-04-25 2:15,135.25,913.25,0,"11,265.75","10,317.00",94.67
09-04-25 2:30,09-04-25 2:30,141.75,889.75,0,"11,328.00","10,381.75",94.67
09-04-25 2:45,09-04-25 2:45,157,858.75,0,"11,409.50","10,466.25",94.67
09-04-25 3:00,09-04-25 3:00,175.5,816.25,0,"11,321.00","10,380.00",94.45
09-04-25 3:15,09-04-25 3:15,200.75,785,0,"11,360.25","10,422.50",94.45
09-04-25 3:30,09-04-25 3:30,224.25,757,0,"11,342.50","10,407.50",94.45
09-04-25 3:45,09-04-25 3:45,248.25,742,0,"11,442.00","10,506.75",94.45
09-04-25 4:00,09-04-25 4:00,268.75,726.25,0,"11,464.25","10,528.50",95.79
09-04-25 4:15,09-04-25 4:15,285.25,737,0,"11,621.50","10,670.25",95.79
09-04-25 4:30,09-04-25 4:30,307.25,737.75,0,"11,725.75","10,759.75",95.79
09-04-25 4:45,09-04-25 4:45,330.5,730.5,0,"12,000.75","11,020.50",95.79
09-04-25 5:00,09-04-25 5:00,349.25,730,0,"12,268.00","11,269.50",109.45
09-04-25 5:15,09-04-25 5:15,361.5,738.5,0,"12,504.00","11,478.25",109.45
09-04-25 5:30,09-04-25 5:30,370,748,0,"12,657.00","11,606.25",109.45
09-04-25 5:45,09-04-25 5:45,381,749.75,0,"12,985.75","11,908.00",109.45
09-04-25 6:00,09-04-25 6:00,385.5,726,0,"13,578.00","12,475.50",152.68
09-04-25 6:15,09-04-25 6:15,382.25,701.25,1.25,"14,062.25","12,940.25",152.68
09-04-25 6:30,09-04-25 6:30,387.5,693.75,21.75,"14,406.75","13,237.00",152.68
09-04-25 6:45,09-04-25 6:45,385.75,690.75,83.5,"14,704.50","13,453.00",152.68
09-04-25 7:00,09-04-25 7:00,377,701,259.25,"15,088.75","13,658.75",175.56
09-04-25 7:15,09-04-25 7:15,362.25,677.75,542,"15,416.00","13,724.75",175.56
09-04-25 7:30,09-04-25 7:30,361,649.5,911.25,"15,729.00","13,708.25",175.56
09-04-25 7:45,09-04-25 7:45,349,632.25,"1,342.00","15,867.00","13,460.50",175.56
09-04-25 8:00,09-04-25 8:00,337.25,602.75,"1,815.00","16,114.00","13,290.25",131.56
09-04-25 8:15,09-04-25 8:15,332,560,"2,337.25","16,118.25","12,841.50",131.56
09-04-25 8:30,09-04-25 8:30,326,508,"2,911.25","16,321.25","12,552.75",131.56
09-04-25 8:45,09-04-25 8:45,321.5,458,"3,530.00","16,306.00","11,996.50",131.56
09-04-25 9:00,09-04-25 9:00,310.5,474.25,"4,174.50","16,289.25","11,410.25",99.51
09-04-25 9:15,09-04-25 9:15,319.25,430.75,"4,838.75","16,295.75","10,820.25",99.51
09-04-25 9:30,09-04-25 9:30,326.5,387.25,"5,504.25","16,330.75","10,257.50",99.51
09-04-25 9:45,09-04-25 9:45,335,347,"6,149.00","16,311.75","9,654.75",99.51
09-04-25 10:00,09-04-25 10:00,339.5,324.5,"6,750.25","16,318.50","9,084.75",82.71
09-04-25 10:15,09-04-25 10:15,354.5,343,"7,315.25","16,396.75","8,584.00",82.71
09-04-25 10:30,09-04-25 10:30,372.25,362,"7,817.50","16,276.00","7,951.25",82.71
09-04-25 10:45,09-04-25 10:45,388.5,381.25,"8,247.25","16,327.25","7,563.00",82.71
09-04-25 11:00,09-04-25 11:00,405.5,406,"8,613.00","16,307.75","7,153.50",59.69
09-04-25 11:15,09-04-25 11:15,406.25,464.75,"8,918.00","16,223.00","6,707.00",59.69
09-04-25 11:30,09-04-25 11:30,411,523,"9,140.00","16,221.00","6,424.50",59.69
09-04-25 11:45,09-04-25 11:45,414.5,580.25,"9,281.25","16,241.75","6,250.00",59.69
09-04-25 12:00,09-04-25 12:00,421,638.25,"9,372.50","16,134.00","6,005.00",13.61
09-04-25 12:15,09-04-25 12:15,435.75,704.25,"9,423.50","16,113.75","5,876.75",13.61
09-04-25 12:30,09-04-25 12:30,459.5,772.25,"9,426.25","16,018.75","5,725.50",13.61
09-04-25 12:45,09-04-25 12:45,475.5,842.5,"9,365.75","16,015.50","5,717.50",13.61
09-04-25 13:00,09-04-25 13:00,495.5,912.5,"9,260.50","15,901.00","5,627.25",6.72
09-04-25 13:15,09-04-25 13:15,515.25,989.25,"9,116.25","15,829.25","5,588.00",6.72
09-04-25 13:30,09-04-25 13:30,537.25,"1,066.50","8,950.75","15,672.50","5,482.00",6.72
09-04-25 13:45,09-04-25 13:45,558.75,"1,149.25","8,769.00","15,558.50","5,432.75",6.72
09-04-25 14:00,09-04-25 14:00,606,"1,266.75","8,519.25","15,453.75","5,419.25",13.27
09-04-25 14:15,09-04-25 14:15,635,"1,348.00","8,305.25","15,268.00","5,343.50",13.27
09-04-25 14:30,09-04-25 14:30,663.75,"1,429.25","8,077.75","15,136.25","5,340.25",13.27
09-04-25 14:45,09-04-25 14:45,692.25,"1,512.00","7,836.75","14,959.00","5,299.50",13.27
09-04-25 15:00,09-04-25 15:00,722,"1,598.75","7,576.75","14,888.75","5,370.25",34.87
09-04-25 15:15,09-04-25 15:15,756.75,"1,688.75","7,293.50","14,781.50","5,408.75",34.87
09-04-25 15:30,09-04-25 15:30,789.25,"1,779.25","6,986.25","14,680.25","5,474.25",34.87
09-04-25 15:45,09-04-25 15:45,821.5,"1,872.75","6,656.75","14,453.50","5,434.00",34.87
09-04-25 16:00,09-04-25 16:00,853.5,"1,969.75","6,299.25","14,595.25","5,785.50",62.98
09-04-25 16:15,09-04-25 16:15,877.75,"2,065.75","5,909.75","14,670.25","6,111.75",62.98
09-04-25 16:30,09-04-25 16:30,900.25,"2,163.25","5,492.00","14,440.75","6,166.75",62.98
09-04-25 16:45,09-04-25 16:45,922.75,"2,261.25","5,046.25","14,272.50","6,312.50",62.98
09-04-25 17:00,09-04-25 17:00,944.75,"2,354.25","4,568.25","14,467.25","6,848.00",83.5
09-04-25 17:15,09-04-25 17:15,963.75,"2,417.75","4,059.75","14,598.25","7,407.00",83.5
09-04-25 17:30,09-04-25 17:30,980.25,"2,481.50","3,533.25","14,694.75","7,948.25",83.5
09-04-25 17:45,09-04-25 17:45,996.25,"2,545.75","3,004.75","14,840.00","8,540.75",83.5
09-04-25 18:00,09-04-25 18:00,"1,014.50","2,592.50","2,483.25","14,992.50","9,132.25",103.48
09-04-25 18:15,09-04-25 18:15,"1,041.25","2,598.75","1,974.75","15,048.00","9,651.25",103.48
09-04-25 18:30,09-04-25 18:30,"1,067.75","2,604.75","1,492.50","15,114.75","10,152.25",103.48
09-04-25 18:45,09-04-25 18:45,"1,093.25","2,610.50","1,060.25","15,171.50","10,596.75",103.48
09-04-25 19:00,09-04-25 19:00,"1,120.50","2,639.75",708.25,"15,272.75","10,998.50",131.57
09-04-25 19:15,09-04-25 19:15,"1,153.00","2,693.25",438.25,"15,288.25","11,237.00",131.57
09-04-25 19:30,09-04-25 19:30,"1,181.00","2,754.75",235.75,"15,312.50","11,407.00",131.57
09-04-25 19:45,09-04-25 19:45,"1,207.25","2,821.75",92.25,"15,165.50","11,340.25",131.57
09-04-25 20:00,09-04-25 20:00,"1,229.50","2,886.75",16.75,"15,039.25","11,224.50",138.73
09-04-25 20:15,09-04-25 20:15,"1,247.25","2,951.00",2.75,"14,830.50","10,965.25",138.73
09-04-25 20:30,09-04-25 20:30,"1,260.50","3,021.50",0,"14,623.25","10,691.00",138.73
09-04-25 20:45,09-04-25 20:45,"1,274.50","3,098.75",0,"14,537.50","10,525.75",138.73
09-04-25 21:00,09-04-25 21:00,"1,283.75","3,180.50",0,"14,454.75","10,362.00",111.23
09-04-25 21:15,09-04-25 21:15,"1,283.25","3,248.25",0,"14,136.00","9,985.25",111.23
09-04-25 21:30,09-04-25 21:30,"1,282.50","3,295.25",0,"14,024.50","9,833.75",111.23
09-04-25 21:45,09-04-25 21:45,"1,283.00","3,324.25",0,"13,697.75","9,487.25",111.23
09-04-25 22:00,09-04-25 22:00,"1,287.50","3,309.00",0,"13,535.75","9,341.75",101.94
09-04-25 22:15,09-04-25 22:15,"1,260.75","3,320.75",0,"13,318.25","9,151.00",101.94
09-04-25 22:30,09-04-25 22:30,"1,234.75","3,335.50",0,"13,095.50","8,951.00",101.94
09-04-25 22:45,09-04-25 22:45,"1,207.25","3,339.25",0,"12,887.25","8,775.25",101.94
09-04-25 23:00,09-04-25 23:00,"1,177.75","3,316.25",0,"12,608.25","8,554.75",98.51
09-04-25 23:15,09-04-25 23:15,"1,146.00","3,270.00",0,"12,402.50","8,428.25",98.51
09-04-25 23:30,09-04-25 23:30,"1,114.25","3,223.25",0,"12,200.50","8,306.00",98.51
09-04-25 23:45,09-04-25 23:45,"1,084.25","3,175.00",0,"12,031.00","8,219.00",98.51
10-04-25 0:00,10-04-25 0:00,"1,018.25","3,393.25",0,"11,909.25","7,764.75",92.9
10-04-25 0:15,10-04-25 0:15,966.75,"3,343.00",0,"11,719.75","7,655.75",92.9
10-04-25 0:30,10-04-25 0:30,963.75,"3,266.75",0,"11,639.50","7,655.25",92.9
10-04-25 0:45,10-04-25 0:45,950.25,"3,213.50",0,"11,693.50","7,785.50",92.9
10-04-25 1:00,10-04-25 1:00,949,"3,103.75",0,"11,583.25","7,751.50",89.55
10-04-25 1:15,10-04-25 1:15,924.75,"2,976.50",0,"11,429.75","7,679.75",89.55
10-04-25 1:30,10-04-25 1:30,912.75,"2,864.00",0,"11,411.00","7,741.00",89.55
10-04-25 1:45,10-04-25 1:45,866.5,"2,770.75",0,"11,365.00","7,770.50",89.55
10-04-25 2:00,10-04-25 2:00,834,"2,706.75",0,"11,298.50","7,778.50",88.9
10-04-25 2:15,10-04-25 2:15,806.25,"2,642.25",0,"11,270.75","7,824.50",88.9
10-04-25 2:30,10-04-25 2:30,773.25,"2,571.50",0,"11,261.50","7,895.00",88.9
10-04-25 2:45,10-04-25 2:45,733.75,"2,499.25",0,"11,365.75","8,082.00",88.9
10-04-25 3:00,10-04-25 3:00,693,"2,407.50",0,"11,305.25","8,108.00",87.92
10-04-25 3:15,10-04-25 3:15,676,"2,300.25",0,"11,349.50","8,237.50",87.92
10-04-25 3:30,10-04-25 3:30,658.5,"2,201.75",0,"11,386.25","8,362.00",87.92
10-04-25 3:45,10-04-25 3:45,643.5,"2,116.25",0,"11,312.75","8,378.00",87.92
10-04-25 4:00,10-04-25 4:00,623.25,"2,048.25",0,"11,404.75","8,558.50",90
10-04-25 4:15,10-04-25 4:15,602.75,"1,975.25",0,"11,517.00","8,745.50",90
10-04-25 4:30,10-04-25 4:30,586,"1,874.25",0,"11,561.50","8,866.25",90
10-04-25 4:45,10-04-25 4:45,569.5,"1,802.50",0,"11,557.75","8,935.50",90
10-04-25 5:00,10-04-25 5:00,559.75,"1,740.00",0,"11,911.75","9,361.25",97.54
10-04-25 5:15,10-04-25 5:15,537,"1,673.25",0,"12,106.50","9,620.25",97.54
10-04-25 5:30,10-04-25 5:30,516.25,"1,607.75",0,"12,264.50","9,842.75",97.54
10-04-25 5:45,10-04-25 5:45,486.25,"1,551.00",0,"12,592.50","10,238.75",97.54
10-04-25 6:00,10-04-25 6:00,451.5,"1,518.50",0.5,"13,100.50","10,815.75",132.44
10-04-25 6:15,10-04-25 6:15,422,"1,459.25",4.5,"13,520.25","11,304.00",132.44
10-04-25 6:30,10-04-25 6:30,408.25,"1,384.75",25.5,"13,825.00","11,654.25",132.44
10-04-25 6:45,10-04-25 6:45,401,"1,310.00",84.25,"14,152.25","11,983.25",132.44
10-04-25 7:00,10-04-25 7:00,381,"1,246.75",250.5,"14,518.50","12,254.50",170.59
10-04-25 7:15,10-04-25 7:15,368.75,"1,155.75",505.25,"14,867.25","12,428.00",170.59
10-04-25 7:30,10-04-25 7:30,346.75,"1,050.00",818.25,"15,329.25","12,649.75",170.59
10-04-25 7:45,10-04-25 7:45,334,958.5,"1,187.00","15,294.00","12,328.75",170.59
10-04-25 8:00,10-04-25 8:00,321.75,870.75,"1,590.00","15,419.00","12,142.50",135.44
10-04-25 8:15,10-04-25 8:15,306.75,791.5,"2,034.75","15,651.75","12,013.00",135.44
10-04-25 8:30,10-04-25 8:30,293.5,721,"2,524.00","15,734.25","11,687.75",135.44
10-04-25 8:45,10-04-25 8:45,279,660,"3,036.25","15,694.75","11,219.50",135.44
10-04-25 9:00,10-04-25 9:00,259.25,570.75,"3,533.50","15,676.25","10,767.00",102.4
10-04-25 9:15,10-04-25 9:15,250.25,522.5,"4,047.00","15,762.75","10,404.25",102.4
10-04-25 9:30,10-04-25 9:30,240.5,474.75,"4,559.75","15,823.00","10,022.00",102.4
10-04-25 9:45,10-04-25 9:45,232,436,"5,066.75","15,840.50","9,594.00",102.4
10-04-25 10:00,10-04-25 10:00,225.5,413,"5,558.25","15,817.25","9,112.75",85.71
10-04-25 10:15,10-04-25 10:15,227.75,408.25,"6,051.25","15,814.75","8,651.25",85.71
10-04-25 10:30,10-04-25 10:30,228.5,403,"6,524.50","15,874.50","8,273.50",85.71
10-04-25 10:45,10-04-25 10:45,229.75,399.5,"6,977.00","15,868.00","7,854.00",85.71
10-04-25 11:00,10-04-25 11:00,233.5,403.5,"7,396.75","15,917.75","7,514.75",66.34
10-04-25 11:15,10-04-25 11:15,242.25,439.25,"7,781.00","15,961.75","7,174.00",66.34
10-04-25 11:30,10-04-25 11:30,253,474.75,"8,135.75","16,035.50","6,895.00",66.34
10-04-25 11:45,10-04-25 11:45,263.5,513,"8,459.75","15,969.50","6,499.00",66.34
10-04-25 12:00,10-04-25 12:00,274,553.5,"8,751.25","15,768.25","5,982.75",34.95
10-04-25 12:15,10-04-25 12:15,287,598.75,"9,010.50","15,717.75","5,644.25",34.95
10-04-25 12:30,10-04-25 12:30,300.5,630.75,"9,226.25","15,634.00","5,335.75",34.95
10-04-25 12:45,10-04-25 12:45,314,661,"9,396.25","15,619.00","5,145.00",34.95
10-04-25 13:00,10-04-25 13:00,326.5,702,"9,524.75","15,560.50","4,936.75",2.18
10-04-25 13:15,10-04-25 13:15,339,748,"9,619.75","15,434.25","4,681.75",2.18
10-04-25 13:30,10-04-25 13:30,350,800.5,"9,677.50","15,388.25","4,545.25",2.18
10-04-25 13:45,10-04-25 13:45,360.5,848.75,"9,688.50","15,291.00","4,431.00",2.18
10-04-25 14:00,10-04-25 14:00,387.25,908.75,"9,664.75","15,221.75","4,365.75",0.08
10-04-25 14:15,10-04-25 14:15,410.5,974.75,"9,583.25","15,101.50","4,263.75",0.08
10-04-25 14:30,10-04-25 14:30,432.75,"1,036.25","9,460.50","14,985.00","4,212.50",0.08
10-04-25 14:45,10-04-25 14:45,454.25,"1,097.75","9,290.00","14,980.75","4,312.75",0.08
